
id,name,description,desired_role,start_date,end_date,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
565,予約管理システム導入,"現在進行中の案件においてはクラウド移行やインフラ構築などに取り組んでいます。
[主な業務]
クラウド移行
インフラ構築
パフォーマンス改善
これらの取り組みにより、運用コスト削減を目指しています。",技術リーダー,2025-10-12,2026-06-13,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
566,不動産プラットフォーム導入,現プロジェクトにおいてデータベース設計、コーディング、タスク管理、リファクタリング、クラウド移行や要件分析に取り組んでいる。,SE,2025-10-31,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
567,医療情報システム設計,主な業務はUI/UX設計、技術選定、アーキテクチャ設計、データベース設計やチームマネジメントである。目指しているのはバグ発生率低減である。,インフラエンジニア,2025-03-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
568,教育向けアプリ実装,デプロイ、インフラ構築、テスト、チームマネジメント、実装やアーキテクチャ設計などの開発に取り組んでいる。目指しているのはバグ発生率低減である。,バックエンドエンジニア,2025-06-26,,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0
569,SNSアプリ構築,"このプロジェクトでは技術選定やタスク管理などに取り組んでいます。
[主な業務]
技術選定
タスク管理
データベース設計
システム設計
これらの取り組みにより、バグ発生率低減を目指しています。",バックエンドエンジニア,2024-06-25,2026-04-13,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0
570,ニュース配信アプリ改善,システム設計や実装を中心に行っている。,SE,2024-07-27,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
571,予約管理システム改善,"現在進行中の案件においては実装やデプロイなどに取り組んでいます。
[主な業務]
実装
デプロイ
レビュー
データ分析
チームマネジメント
これらの取り組みにより、運用コスト削減を目指しています。",PM,2025-10-02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
572,クラウド移行プロジェクト設計,"当プロジェクトでは技術選定やテストなどに取り組んでいる。
[主な作業]
技術選定
テスト
ドキュメント作成
システム設計
運用保守
UI/UX設計",バックエンドエンジニア,2024-04-20,2025-02-12,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0
573,動画配信サービス改善,当プロジェクトではインフラ構築、要件定義、レビューや運用保守に取り組んでいます。,テクニカルリード,2024-07-26,2025-06-02,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
574,在庫管理システム開発,当プロジェクトではアーキテクチャ設計、データ分析や技術選定に取り組んでいる。,QAエンジニア,2025-01-05,2025-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
575,金融システム改善,技術選定や設計レビューを行っています。また、要件定義、データ分析、運用保守やUI/UX設計にも取り組んでいます。目指しているのはリリースサイクルの短縮です。,フロントエンドエンジニア,2024-07-28,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
576,クラウド移行プロジェクト開発,"現在進行中の案件においては自動テスト導入やアーキテクチャ設計などに取り組んでいます。
[主な作業]
自動テスト導入
アーキテクチャ設計
CI/CD構築
レビュー
システム設計",技術リーダー,2025-02-11,2026-05-11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
577,セキュリティ強化プロジェクト設計,要件分析、リファクタリング、ドキュメント作成、自動テスト導入、要件定義やレビューなどの開発に取り組んでいます。,データサイエンティスト,2025-04-30,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
578,AIチャットボット実装,"現プロジェクトにおいてインフラ構築やUI/UX設計などに取り組んでいる。
[実施内容]
インフラ構築
UI/UX設計
レビュー
タスク管理
パフォーマンス改善
これらの取り組みにより、コスト削減を目指している。",PM,2024-02-23,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,データ分析基盤改善,システム設計や実装を中心に行っている。また、アーキテクチャ設計、レビュー、タスク管理、チームマネジメントやコーディングにも取り組んでいる。,SE,2024-01-03,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
580,HRテックサービス開発,主な業務はパフォーマンス改善、CI/CD構築、自動テスト導入やテストである。,技術リーダー,2024-09-18,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
581,eラーニングシステム導入,"現プロジェクトにおいてコーディングやセキュリティ強化などに取り組んでいる。
[主な作業]
コーディング
セキュリティ強化
レビュー
チームマネジメント
要件分析
これらの取り組みにより、性能向上を目指している。",UI/UXデザイナー,2024-05-16,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
582,医療情報システム導入,"現在進行中の案件においては要件定義やセキュリティ強化などに取り組んでいます。
[実施内容]
要件定義
セキュリティ強化
データベース設計
チームマネジメント
これらの取り組みにより、運用コスト削減を目指しています。",PM,2024-06-23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1
583,ECプラットフォーム改善,このプロジェクトではデータ分析、技術選定、レビュー、クラウド移行やコーディングに取り組んでいます。目的は性能向上です。,エンジニアリングマネージャ,2025-05-18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
584,ブロックチェーン開発開発,技術選定や設計レビューを行っています。目指しているのは開発効率向上です。,インフラエンジニア,2024-07-27,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
585,セキュリティ強化プロジェクト開発,システム設計や実装を中心に行っています。目指しているのはバグ発生率低減です。,バックエンドエンジニア,2024-10-05,,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
586,動画配信サービス開発,システム設計、技術選定、CI/CD構築、データ分析、クラウド移行やコーディングなどの開発に取り組んでいます。,データサイエンティスト,2025-08-05,2026-12-19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0
587,予約管理システム開発,"このプロジェクトでは要件分析やドキュメント作成などに取り組んでいます。
[実施内容]
要件分析
ドキュメント作成
自動テスト導入",テクニカルリード,2024-01-18,2025-07-20,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
588,旅行予約システム設計,"現プロジェクトにおいて自動テスト導入やデプロイなどに取り組んでいる。
[主な作業]
自動テスト導入
デプロイ
インフラ構築
これらの取り組みにより、ユーザビリティ向上を目指している。",エンジニアリングマネージャ,2024-07-04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
589,機械学習モデル開発改善,技術選定や設計レビューを行っています。また、自動テスト導入、実装、アーキテクチャ設計やチームマネジメントにも取り組んでいます。目指しているのは運用コスト削減です。,テクニカルリード,2024-07-22,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
590,教育向けアプリ導入,システム設計や実装を中心に行っています。目指しているのは運用コスト削減です。,テクニカルリード,2025-01-27,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
591,HRテックサービス改善,技術選定や設計レビューを行っています。目指しているのはレスポンス時間短縮です。,SE,2024-06-04,2026-01-11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
592,eラーニングシステム構築,"このプロジェクトではドキュメント作成や要件定義などに取り組んでいます。
[主な作業]
ドキュメント作成
要件定義
セキュリティ強化",UI/UXデザイナー,2024-08-03,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
593,顧客管理システム開発,"本プロジェクトではタスク管理やセキュリティ強化などに取り組んでいる。
[主な作業]
タスク管理
セキュリティ強化
レビュー
ドキュメント作成",エンジニアリングマネージャ,2024-12-07,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
594,医療情報システム設計,現プロジェクトにおいて実装、ドキュメント作成、デプロイ、データ分析、パフォーマンス改善やテストに取り組んでいる。目的は性能向上である。,エンジニアリングマネージャ,2025-11-04,2026-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
595,BIツール導入設計,本プロジェクトではUI/UX設計、インフラ構築、パフォーマンス改善、コーディング、チームマネジメントやアーキテクチャ設計に取り組んでいる。,PM,2025-06-01,2026-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
596,サブスク管理サービス改善,現在進行中の案件においては要件定義、チームマネジメント、CI/CD構築や自動テスト導入に取り組んでいます。,エンジニアリングマネージャ,2024-08-17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
597,セキュリティ強化プロジェクト設計,技術選定や設計レビューを行っている。目指しているのはバグ発生率低減である。,QAエンジニア,2024-05-15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
598,予約管理システム開発,当プロジェクトではテスト、レビュー、インフラ構築、実装やCI/CD構築に取り組んでいる。,SE,2025-02-18,2026-09-21,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
599,医療情報システム開発,主な業務はテスト、タスク管理やCI/CD構築です。,フロントエンドエンジニア,2025-11-08,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600,データレイク構築構築,このプロジェクトではシステム設計、クラウド移行、アーキテクチャ設計やセキュリティ強化に取り組んでいます。,UI/UXデザイナー,2024-04-20,2025-09-11,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
601,健康管理アプリ導入,本プロジェクトではCI/CD構築、チームマネジメント、ドキュメント作成、タスク管理や要件定義に取り組んでいる。,SE,2024-11-14,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
602,データレイク構築導入,"このプロジェクトでは要件定義やデータベース設計などに取り組んでいます。
[主な業務]
要件定義
データベース設計
技術選定
デプロイ
これらの取り組みにより、ユーザビリティ向上を目指しています。",インフラエンジニア,2025-04-30,2026-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
603,医療情報システム開発,現プロジェクトにおいてリファクタリング、クラウド移行、ドキュメント作成、タスク管理、テストやアーキテクチャ設計に取り組んでいる。目的は品質改善である。,データサイエンティスト,2024-10-06,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
604,ECプラットフォーム導入,技術選定や設計レビューを行っている。また、チームマネジメント、システム設計やCI/CD構築にも取り組んでいる。目指しているのは開発効率向上である。,PM,2025-10-22,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
605,健康管理アプリ実装,このプロジェクトでは要件定義、レビュー、実装、コーディング、CI/CD構築やパフォーマンス改善に取り組んでいます。目的は開発効率向上です。,フルスタックエンジニア,2025-10-04,,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
606,予約管理システム導入,クラウド移行、タスク管理、CI/CD構築、自動テスト導入やコーディングなどの開発に取り組んでいる。目指しているのはユーザー満足度向上である。,データサイエンティスト,2024-08-27,2025-03-29,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
607,AIチャットボット導入,主な業務はシステム設計、パフォーマンス改善、インフラ構築、技術選定、アーキテクチャ設計や要件分析である。,エンジニアリングマネージャ,2024-10-09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
608,AIチャットボット改善,システム設計や実装を中心に行っています。また、システム設計、タスク管理やアーキテクチャ設計にも取り組んでいます。目指しているのは性能向上です。,PM,2024-09-25,2025-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
609,音声認識システム実装,技術選定や設計レビューを行っている。また、データ分析、アーキテクチャ設計、コーディング、CI/CD構築、クラウド移行やタスク管理にも取り組んでいる。,バックエンドエンジニア,2024-09-22,,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
610,予約管理システム改善,技術選定、実装、アーキテクチャ設計、リファクタリング、システム設計やタスク管理などの開発に取り組んでいます。目指しているのはコスト削減です。,エンジニアリングマネージャ,2025-06-18,2025-12-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
611,画像認識システム開発,このプロジェクトではセキュリティ強化、タスク管理、技術選定、デプロイやコーディングに取り組んでいます。目的はユーザー満足度向上です。,UI/UXデザイナー,2024-04-08,2025-02-26,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
612,医療情報システム改善,"当プロジェクトではデータベース設計やデータ分析などに取り組んでいます。
[主な業務]
データベース設計
データ分析
CI/CD構築
要件分析
チームマネジメント
運用保守",テクニカルリード,2024-12-26,2025-08-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
613,SNSアプリ構築,"当プロジェクトではシステム設計や実装などに取り組んでいます。
[主な作業]
システム設計
実装
自動テスト導入
パフォーマンス改善
技術選定
これらの取り組みにより、ユーザー満足度向上を目指しています。",インフラエンジニア,2025-03-21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
614,ニュース配信アプリ開発,主な業務は運用保守、チームマネジメント、インフラ構築、ドキュメント作成、要件定義やコーディングである。目指しているのはユーザビリティ向上である。,SE,2025-02-04,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
615,チャットボット開発,"現プロジェクトにおいてレビューやチームマネジメントなどに取り組んでいる。
[主な業務]
レビュー
チームマネジメント
運用保守
UI/UX設計",QAエンジニア,2025-09-05,2025-12-27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
