id,name,description,start_date,end_date,desired_role,HTML,CSS,JavaScript,TypeScript,Python,Ruby,PHP,Java,C#,C++,Go,Rust,Swift,Kotlin,React,Vue,Angular,Node.js,Express,Django,Flask,Rails,Laravel,Spring,.NET,AWS,Azure,GCP,Docker,Kubernetes,MySQL,PostgreSQL,MongoDB,Git,Linux,Agile,Scrum
326,次世代マーケティング業務自動化推進プロジェクト,クラウド運用ガイドラインに沿って権限設計を策定する。モバイルとWebの共通コンポーネント戦略を策定する。観測データを分析しリリース後の改善ポイントを定常化する。,2022-01-14,2023-06-07,UIエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
327,公共団体向け会員ポータル分析可視化強化プロジェクト,業務フローを再定義し現行資産との共存を段階的に図る。ゼロトラスト構成を想定したネットワーク設計を進める。クラウドネイティブ化の選定指針をまとめ関係者に共有する。,2024-04-08,2025-04-24,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
328,社会インフラ向け監視基盤マイクロサービス化推進プロジェクト,業務フローを再定義し現行資産との共存を段階的に図る。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2024-03-25,2024-11-13,SWE（バックエンド）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
329,金融機関向け福祉窓口Webフロント刷新更改プログラム,KPIレビュー会を運営し経営層向けの報告資料を整備する。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。ゼロトラスト構成を想定したネットワーク設計を進める。,2020-08-06,2021-01-27,PM,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
330,金融機関向けサービス改善データ統合開発イニシアチブ,API連携基盤を標準化し社内外システムの接続を安定させる。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。マルチベンダー体制を統括しリスクと課題の早期解消を図る。,2021-11-07,2022-07-05,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0
331,地方自治体向け監視標準化業務自動化更改プログラム,観測データを分析しリリース後の改善ポイントを定常化する。クラウド運用ガイドラインに沿って権限設計を策定する。利用部門と連携しアジャイルリリースの計画を整備する。,2023-09-10,2024-08-17,SRE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0
332,地方自治体向け検査記録Webフロント刷新モダナイゼーション,テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2024-04-29,,システムエンジニア,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
333,リアルタイム原価管理データ統合強化プロジェクト,観測データを分析しリリース後の改善ポイントを定常化する。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。,2022-04-02,2023-09-21,テクニカルリード,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0
334,地方自治体向け会員ポータルSFA再構築DX計画,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2020-04-14,2020-11-20,フロントエンドエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0
335,モバイルファースト契約審査次期基盤構築刷新案件,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。段階リリースに備え移行リハーサルと利用者教育を実施する。,2023-03-23,,テクニカルリード,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
336,社会インフラ向け現場巡回申請ワークフロー更改プログラム,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。現場ヒアリングから業務要件を整理し優先度を明確にする。業務フローを再定義し現行資産との共存を段階的に図る。,2023-08-08,,Androidエンジニア,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
337,スマート顧客管理モバイル支援刷新案件,現場ヒアリングから業務要件を整理し優先度を明確にする。データ品質メトリクスを定め継続的な監査対応を可能にする。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2021-02-11,2021-12-10,プロジェクトSE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0
338,公共団体向け低遅延APIデータ統合推進プロジェクト,レガシー資産の段階移行方針と影響範囲を精査する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。データ品質メトリクスを定め継続的な監査対応を可能にする。,2020-07-31,2021-06-25,システムSWE,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
339,公共団体向け店舗チェック顧客接点強化モダナイゼーション,レガシー資産の段階移行方針と影響範囲を精査する。観測データを分析しリリース後の改善ポイントを定常化する。KPIレビュー会を運営し経営層向けの報告資料を整備する。,2023-09-04,2023-12-28,モバイルSWE,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
340,データ駆動クラウド移行顧客接点強化刷新案件,モバイルとWebの共通コンポーネント戦略を策定する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。,2024-03-06,2024-10-11,SRE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
341,リアルタイムマイナンバー業務自動化DX計画,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。レガシー資産の段階移行方針と影響範囲を精査する。業務フローを再定義し現行資産との共存を段階的に図る。,2022-03-02,2022-11-11,ソリューションエンジニア,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
342,金融機関向け原価管理データ統合推進プロジェクト,クラウドネイティブ化の選定指針をまとめ関係者に共有する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。API連携基盤を標準化し社内外システムの接続を安定させる。,2020-05-14,2021-09-21,テクニカルリード,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0
343,スマート勤怠管理クラウド移行伴走計画,モバイルとWebの共通コンポーネント戦略を策定する。ゼロトラスト構成を想定したネットワーク設計を進める。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2022-01-10,2022-08-14,PL,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
344,スマート店舗チェッククラウド移行開発イニシアチブ,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。業務フローを再定義し現行資産との共存を段階的に図る。データ品質メトリクスを定め継続的な監査対応を可能にする。,2020-07-31,2021-11-25,PL,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
345,UX向上施設予約基幹刷新標準化対応,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。段階リリースに備え移行リハーサルと利用者教育を実施する。,2021-08-21,2022-02-11,ソリューションエンジニア,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1
346,金融機関向け社内統制マイクロサービス化モダナイゼーション,UXリサーチの知見を取り入れ利便性重視の改善策を提示する。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。,2023-09-01,2024-07-01,テクニカルリード,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1
347,地方自治体向けブランドサイトSFA再構築DX計画,データ品質メトリクスを定め継続的な監査対応を可能にする。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2023-08-27,2024-11-21,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
348,金融機関向け福祉窓口データ統合伴走計画,モバイルとWebの共通コンポーネント戦略を策定する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。,2023-06-07,2023-11-23,PMO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
349,モバイルファーストEC強化分析可視化強化プロジェクト,クラウドネイティブ化の選定指針をまとめ関係者に共有する。レガシー資産の段階移行方針と影響範囲を精査する。段階リリースに備え移行リハーサルと利用者教育を実施する。,2023-08-17,,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
350,リアルタイム低遅延APIクラウド移行DX計画,データ品質メトリクスを定め継続的な監査対応を可能にする。業務フローを再定義し現行資産との共存を段階的に図る。アーキテクチャレビューでセキュリティとパフォーマンスを両立する。,2020-04-05,2021-05-29,テックリード,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
351,次世代EC強化データ統合標準化対応,観測データを分析しリリース後の改善ポイントを定常化する。API連携基盤を標準化し社内外システムの接続を安定させる。,2023-08-24,,プロダクトエンジニア,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
352,地方自治体向け顧客管理顧客接点強化伴走計画,スクラムイベントを通じてチーム間の可視化と合意形成を支援する。マルチベンダー体制を統括しリスクと課題の早期解消を図る。業務フローを再定義し現行資産との共存を段階的に図る。,2020-10-22,2021-10-26,フルスタックエンジニア,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1
353,データ駆動ゼロトラスト業務自動化刷新案件,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。観測データを分析しリリース後の改善ポイントを定常化する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。,2021-07-08,2022-11-29,スクラムマスター,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1
354,スマート契約更新マイクロサービス化標準化対応,レガシー資産の段階移行方針と影響範囲を精査する。UXリサーチの知見を取り入れ利便性重視の改善策を提示する。モバイルとWebの共通コンポーネント戦略を策定する。,2021-02-26,2022-08-17,PL,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1
355,公共団体向けゼロトラストデータ統合強化プロジェクト,段階リリースに備え移行リハーサルと利用者教育を実施する。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。ゼロトラスト構成を想定したネットワーク設計を進める。,2022-04-04,,スクラムマスター,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
356,公共団体向け生産管理顧客接点強化モダナイゼーション,CI/CD基盤を整備して短いサイクルでのリリースを実現する。データ品質メトリクスを定め継続的な監査対応を可能にする。テスト自動化を拡張し回帰検証の効率と網羅性を向上させる。,2023-08-14,2024-07-25,PL,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1
357,大手製造業向けレコメンドSFA再構築伴走計画,段階リリースに備え移行リハーサルと利用者教育を実施する。利用部門と連携しアジャイルリリースの計画を整備する。,2022-10-15,2023-04-24,MLエンジニア,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
358,モバイルファーストブランドサイト基幹刷新強化プロジェクト,データ品質メトリクスを定め継続的な監査対応を可能にする。UI/UX観点で仮説検証を繰り返し顧客満足度を高める。クラウド運用ガイドラインに沿って権限設計を策定する。,2022-11-12,,フロントエンドSWE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
359,公共団体向けAPI統合顧客接点強化刷新案件,CI/CD基盤を整備して短いサイクルでのリリースを実現する。業務フローを再定義し現行資産との共存を段階的に図る。,2022-03-23,2023-03-28,SWE（バックエンド）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1
360,データ駆動調達管理分析可視化共同開発,API連携基盤を標準化し社内外システムの接続を安定させる。業務フローを再定義し現行資産との共存を段階的に図る。,2020-07-27,2021-05-17,バックエンドエンジニア,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0
361,金融機関向け施設予約分析可視化伴走計画,KPIレビュー会を運営し経営層向けの報告資料を整備する。API連携基盤を標準化し社内外システムの接続を安定させる。利用部門と連携しアジャイルリリースの計画を整備する。,2021-01-08,2022-02-27,PM,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1
362,リアルタイム勤怠管理基幹刷新開発イニシアチブ,データ品質メトリクスを定め継続的な監査対応を可能にする。API連携基盤を標準化し社内外システムの接続を安定させる。,2023-11-12,2025-01-15,Androidエンジニア,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
363,データ駆動店舗在庫業務自動化伴走計画,API連携基盤を標準化し社内外システムの接続を安定させる。モバイルとWebの共通コンポーネント戦略を策定する。業務フローを再定義し現行資産との共存を段階的に図る。,2021-07-15,2022-11-14,フルスタックエンジニア,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
364,次世代コンテンツ管理業務自動化共同開発,アーキテクチャレビューでセキュリティとパフォーマンスを両立する。スクラムイベントを通じてチーム間の可視化と合意形成を支援する。,2021-02-01,2022-07-11,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1
365,社会インフラ向け福祉窓口データ統合DX計画,段階リリースに備え移行リハーサルと利用者教育を実施する。クラウド運用ガイドラインに沿って権限設計を策定する。利用部門と連携しアジャイルリリースの計画を整備する。,2020-05-31,2020-11-15,ソリューションエンジニア,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
366,大手製造業向け暗号資産Webフロント刷新共同開発,KPIレビュー会を運営し経営層向けの報告資料を整備する。CI/CD基盤を整備して短いサイクルでのリリースを実現する。モバイルとWebの共通コンポーネント戦略を策定する。,2022-02-28,2022-06-07,システムSWE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0
367,次世代サービス改善モバイル支援DX計画,段階リリースに備え移行リハーサルと利用者教育を実施する。データ品質メトリクスを定め継続的な監査対応を可能にする。,2021-04-22,2021-07-22,テックリード,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
